loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,acc_now_delinq,default_ind
15000,10500,10250,60,10.99,228.25,B3,4,RENT,70000,1,n,credit_card,20.44,0,0,,12,0,18914,27.7,24,1765.48,1723.67,11849.28,11566.82,8734.52,3114.76,0,0,0,228.25,0,1,0,0
18000,18000,17725,60,10.99,391.28,B3,8,MORTGAGE,71991,1,n,debt_consolidation,9.33,0,0,,13,1,10274,33.7,22,0,0,18957.36,18667.73,18000,957.36,0,0,0,17003.76,0,1,0,0
14000,14000,13850,60,9.99,297.39,B1,11,MORTGAGE,42000,1,n,credit_card,11.57,0,2,,8,0,3160,15.3,29,0,0,16027.52,15855.81,14000,2027.52,0,0,0,10388.87,0,1,0,0
7800,7800,7800,36,10.99,255.33,B3,4,OWN,120000,1,n,small_business,10.78,0,5,,9,0,5338,15.9,13,0,0,9184.284946,9184.28,7800,1384.28,0,0,0,288.91,0,1,0,0
21000,21000,20925,60,16.89,520.67,D4,11,RENT,55200,1,n,debt_consolidation,23.53,0,0,,6,0,4124,67.6,31,0,0,24390.87,24304.04,14811.65,9579.22,0,0,0,520.67,0,1,0,1
2400,2400,2400,36,5.99,73.01,A2,6,MORTGAGE,55000,1,n,wedding,18.74,0,1,,13,0,3193,9,38,0,0,2574.33,2574.33,2400,174.33,0,0,0,1261.09,0,1,0,0
4000,4000,4000,36,5.99,121.67,A2,11,RENT,50582,1,n,debt_consolidation,4.29,0,0,42,9,0,4533,33.1,15,0,0,1738.45,1738.45,1253.79,205.41,0,279.25,22.4,121.67,0,1,0,1
12000,12000,11850,36,9.99,387.15,B1,9,MORTGAGE,77000,0,n,debt_consolidation,27.27,0,2,,11,0,12742,65,26,0,0,13913.1164,13739.23,12000,1913.12,0,0,0,1555.93,0,1,0,0
12000,12000,11975,36,11.49,395.66,B4,6,RENT,77000,1,n,debt_consolidation,20.51,0,0,,11,0,11921,73.1,27,0,0,14235.64828,14206,12000,2235.65,0,0,0,429.89,0,1,0,0
18000,18000,17500,36,10.99,589.22,B3,11,MORTGAGE,123504,1,n,debt_consolidation,7.69,0,0,,5,0,41844,96.9,17,0,0,18165.11,17660.53,18000,165.11,0,0,0,18166.49,0,1,0,0
14000,14000,13950,36,5.42,422.24,A1,4,RENT,80000,0,n,credit_card,6.76,0,0,,6,0,23983,57.1,15,0,0,15115.63,15061.66,14000,1115.63,0,0,0,4150.84,0,1,0,0
15000,15000,15000,36,5.99,456.27,A2,6,RENT,87000,1,n,debt_consolidation,4.15,0,0,,4,0,3417,7,11,0,0,16048.78,16048.78,15000,1048.78,0,0,0,8294.83,0,1,0,0
10500,10500,10475,60,11.49,230.87,B4,4,OWN,40000,1,n,debt_consolidation,11.61,0,0,,17,0,12836,29.2,27,1810.74,1806.35,11942.02,11913.72,8689.26,3252.76,0,0,0,230.87,0,1,0,0
12000,12000,11625,36,9.99,387.15,B1,4,MORTGAGE,74000,0,n,credit_card,7.25,0,0,,3,0,14904,90.3,17,0,0,13923.67757,13488.52,12000,1923.68,0,0,0,1172.96,0,1,0,0
8000,8000,8000,36,5.42,241.28,A1,1,MORTGAGE,60000,0,n,other,7.96,0,0,,14,0,14315,18.1,28,0,0,8685.433429,8685.43,8000,685.43,0,0,0,247.01,0,1,0,0
20000,20000,19750,60,11.99,444.79,B5,11,MORTGAGE,175000,1,n,home_improvement,15.06,0,0,,11,0,19511,63.8,31,3412.94,3370.21,23114,22825.17,16587.07,6526.93,0,0,0,444.79,0,1,0,0
15000,15000,15000,36,9.99,483.94,B1,7,OWN,48000,1,n,home_improvement,11.13,1,2,6,9,0,10645,66.1,18,0,0,17420.05895,17420.06,15000,2420.06,0,0,0,492.31,0,1,0,0
1500,1500,1500,36,12.99,50.54,C1,0,RENT,14400,1,n,vacation,11.75,0,0,,2,0,4141,96.3,4,0,0,252.35,252.35,160.04,77.33,14.97922438,0,0,50.54,0,1,0,1
8400,8400,8400,36,16.89,299.03,D4,6,MORTGAGE,60000,0,n,debt_consolidation,7.24,0,1,74,6,0,8773,97.5,7,0,0,10639.85661,10639.86,8400,2239.86,0,0,0,2312.84,0,1,0,0
7500,7500,7500,36,10.99,245.51,B3,2,RENT,47500,0,n,debt_consolidation,19.12,4,0,19,5,0,2088,52.2,17,0,0,8435.69,8435.69,7500,935.69,0,0,0,98.12,0,1,0,0
35000,22425,22275,60,13.49,515.89,C2,11,MORTGAGE,105000,1,n,debt_consolidation,8.62,0,3,,14,0,86177,38.3,31,0,0,25871.03,25697.98,22425,3446.03,0,0,0,18672.39,0,1,0,0
1600,1600,1600,36,7.49,49.77,A4,9,RENT,40000,0,n,vacation,27.45,0,1,,9,0,12681,84,45,0,0,703.64,703.64,533.44,109.28,0,60.92,0.64,49.77,0,1,0,1
12000,12000,12000,36,13.49,407.17,C2,7,MORTGAGE,75000,0,n,debt_consolidation,16.29,0,1,24,13,0,13528,50.7,23,0,0,14524.86,14524.86,12000,2524.86,0,0,0,3170.87,0,1,0,0
13200,13200,13100,60,15.99,320.93,D2,6,RENT,36000,1,n,other,11.93,0,1,,7,0,457,5.8,9,0,0,10168.13,10091.19,4866.73,4118.16,0,1183.24,11.8324,30.8,0,1,0,1
16950,16950,16950,60,16.49,416.62,D3,0,MORTGAGE,45000,1,n,credit_card,13.97,1,0,16,15,0,18607,60.4,56,0,0,9492.17,9492.17,3755.38,4957.69,20.80682926,758.29,7.582900001,275.67,0,1,0,1
6600,6600,6575,36,10.99,216.05,B3,9,RENT,101877,0,n,debt_consolidation,19.38,0,0,,13,0,14306,85.7,22,0,0,7744.511012,7715.2,6600,1144.51,0,0,0,179.36,0,1,0,0
14000,14000,14000,36,10.99,458.28,B3,2,RENT,62400,1,n,small_business,20.4,0,0,,7,0,1683,11,28,0,0,16494.57077,16494.57,14000,2494.57,0,0,0,473.33,0,1,0,0
13000,10175,10175,60,9.99,216.14,B1,2,RENT,40000,0,n,major_purchase,17.79,0,2,,7,0,2563,6.9,14,1672.16,1672.16,11230.29,11230.29,8502.85,2727.44,0,0,0,216.14,0,1,0,0
12000,12000,12000,36,5.42,361.92,A1,11,MORTGAGE,55000,0,n,credit_card,5.74,0,0,,9,0,9185,27.8,13,0,0,13027.9632,13027.96,12000,1027.96,0,0,0,372.36,0,1,0,0
2400,2400,2400,36,9.99,77.43,B1,n/a,OWN,10800,1,n,debt_consolidation,15.56,2,1,7,9,0,801,7.2,18,0,0,2160.48,2160.48,1796.85,363.63,0,0,0,77.43,0,1,0,1
20000,20000,20000,36,5.99,608.35,A2,11,MORTGAGE,84000,1,n,credit_card,13.01,0,0,,10,0,3553,5.6,38,0,0,21751.41,21751.41,20000,1751.41,0,0,0,2936.02,0,1,0,0
8150,8150,8150,36,16.49,288.51,D3,3,RENT,35004,1,n,debt_consolidation,5.76,0,1,,4,0,6082,92.2,7,0,0,10381.34884,10381.35,8150,2231.35,0,0,0,302.35,0,1,0,0
28100,28100,28075,60,17.99,713.41,E1,11,RENT,55000,1,n,credit_card,22.23,0,0,,7,0,19587,82.3,23,0,0,30010.97,29984.28,28100,1910.97,0,0,0,58.95,0,1,0,0
28000,28000,28000,36,7.49,870.85,A4,4,MORTGAGE,111000,1,n,wedding,12.7,0,2,,12,0,4809,22.2,28,0,0,29687.42,29687.42,28000.01,1687.41,0,0,0,11390.18,0,1,0,0
7200,7200,7150,36,8.49,227.26,A5,5,OWN,25000,1,n,debt_consolidation,21.6,0,0,,8,0,7785,33.3,8,0,0,7792.72,7738.93,6725.42,972.13,0,95.17,0.6588,227.26,0,1,0,1
20000,20000,20000,60,16.49,491.59,D3,11,MORTGAGE,125000,1,n,debt_consolidation,11.32,0,0,77,7,0,9083,63.5,11,0,0,20470.46,20470.46,11047.4,8073.58,15,1334.48,231.021,998.18,0,1,0,1
5000,5000,5000,36,10.99,163.67,B3,1,RENT,34800,1,n,moving,8.34,0,0,,7,0,2845,41.8,10,0,0,3723.19,3723.19,2845.66,739.51,0,138.02,1.2317,163.67,0,1,0,1
28000,28000,28000,60,18.79,723.11,E3,2,MORTGAGE,252000,1,n,house,11.31,2,1,13,13,0,19701,54.4,32,0,0,40836.45992,40836.46,28000,12836.46,0,0,0,7940.56,0,1,0,0
21000,21000,21000,36,11.99,697.41,B5,11,MORTGAGE,90000,1,n,debt_consolidation,19.13,0,0,,12,0,53321,95.6,33,0,0,25105.9452,25105.95,21000,4105.95,0,0,0,698.63,0,1,0,0
4200,4200,4200,36,14.79,145.17,C4,2,RENT,65000,0,n,house,6.15,0,1,,2,0,11893,99.1,11,0,0,4941.9,4941.9,4200,741.9,0,0,0,2481.24,0,1,0,0
10000,10000,9950,36,5.99,304.18,A2,4,MORTGAGE,108000,0,n,credit_card,11.29,0,1,,8,0,9998,33,17,0,0,10541.45,10488.74,10000,541.45,0,0,0,1460.02,0,1,0,0
5900,5900,5875,36,5.99,179.47,A2,8,MORTGAGE,77040,0,n,car,20.5,0,0,,14,0,46042,33.8,30,0,0,6460.423825,6433.05,5900,560.42,0,0,0,181,0,1,0,0
15000,15000,15000,36,7.49,466.53,A4,4,RENT,100000,1,n,debt_consolidation,17.06,0,0,48,10,0,18707,43.6,29,0,0,16790.96178,16790.96,15000,1790.96,0,0,0,493.15,0,1,0,0
16000,16000,16000,36,12.99,539.03,C1,2,RENT,55000,1,n,other,10.28,0,2,,7,0,11091,68.5,19,0,0,10204.53,10204.53,7219.1,2472.46,0,512.97,5.4,539.03,0,1,0,1
22000,22000,22000,36,6.99,679.2,A3,0,MORTGAGE,160000,1,n,credit_card,6.44,0,0,,6,0,130869,88,35,0,0,24479.04162,24479.04,22000,2445.09,33.95425,0,0,2069.45,0,1,0,0
12000,12000,12000,36,8.49,378.76,A5,4,MORTGAGE,71000,0,n,debt_consolidation,17.46,0,0,,11,0,10099,47.6,16,0,0,13515.13,13515.13,12000,1515.13,0,0,0,3687.87,0,1,0,0
13000,13000,12925,60,13.49,299.07,C2,11,RENT,75000,1,n,car,3.52,2,1,9,6,0,3944,32,14,0,0,9214.52,9161.42,3212.65,2458.09,0,3543.78,638.6292,299.07,0,1,0,1
10000,10000,10000,36,10.99,327.34,B3,11,MORTGAGE,59000,1,n,debt_consolidation,12.02,0,1,,7,1,3970,27.2,13,0,0,11773.93874,11773.94,10000,1773.94,0,0,0,366.64,0,1,0,0
12000,12000,11975,36,11.99,398.52,B5,5,RENT,40000,1,n,debt_consolidation,9.12,0,1,32,6,0,10506,42,27,0,0,14066.45,14037.14,12000,2066.45,0,0,0,1910.73,0,1,0,0
12000,12000,12000,60,10.59,258.47,B2,11,OWN,40584,0,n,debt_consolidation,14.67,0,1,,6,0,16825,63.7,19,0,0,14396,14396,12000,2396,0,0,0,7474.36,0,1,0,0
1700,1700,1700,36,8.49,53.66,A5,11,MORTGAGE,63000,0,n,major_purchase,12.23,0,0,31,5,0,9205,90.2,14,0,0,1929.820849,1929.82,1700,229.82,0,0,0,64.48,0,1,0,0
12900,12900,12900,60,16.49,317.08,D3,8,MORTGAGE,52800,1,n,small_business,17.07,0,1,,17,1,5047,33.9,25,0,0,9164.41,9164.41,4130.23,3783.27,0,1250.91,12.3741,317.08,0,1,0,1
12000,12000,12000,36,10.99,392.81,B3,2,RENT,54000,1,n,debt_consolidation,20.56,0,0,,4,0,16198,69.2,6,0,0,14135.60468,14135.6,12000,2135.6,0,0,0,417.7,0,1,0,0
3000,3000,3000,36,10.99,98.21,B3,5,RENT,85000,1,n,small_business,10.52,0,2,,8,0,4234,60.8,19,0,0,3508.42,3508.42,3000,508.42,0,0,0,774.11,0,1,0,0
5600,5600,5600,36,10.59,182.26,B2,3,RENT,54000,1,n,small_business,0.4,0,0,,2,0,929,14.3,5,0,0,6059.13,6059.13,5600,459.13,0,0,0,2244.45,0,1,0,0
3375,3375,3375,36,14.79,116.65,C4,5,MORTGAGE,101000,1,n,home_improvement,0.5,0,1,,3,0,1305,81.6,4,0,0,3573.38,3573.38,3375,198.38,0,0,0,3108.74,0,1,0,0
5000,5000,5000,36,12.99,168.45,C1,0,RENT,24996,1,n,debt_consolidation,5.28,0,3,,3,0,2331,38.2,3,0,0,1681.5,1681.5,1198.44,483.06,0,0,0,168.45,0,1,0,1
20000,20000,20000,36,6.99,617.46,A3,5,MORTGAGE,178650,1,n,home_improvement,8.44,0,0,,11,0,3519,12.7,27,0,0,22226.87495,22226.87,20000,2226.87,0,0,0,626.79,0,1,0,0
17000,17000,17000,36,11.49,560.52,B4,4,RENT,61000,1,n,debt_consolidation,13.69,0,0,27,9,0,13883,52,23,0,0,19639.79,19639.79,17000,2639.79,0,0,0,7885.52,0,1,0,0
15000,15000,15000,60,14.79,355.2,C4,1,MORTGAGE,39000,0,n,debt_consolidation,18.12,0,2,,9,0,15207,43.7,16,0,0,7095.8,7095.8,3832.03,3263.77,0,0,0,355.2,0,1,0,1
13000,13000,13000,36,5.99,395.43,A2,6,RENT,42000,1,n,debt_consolidation,6.6,0,1,,10,0,7720,26.3,22,0,0,9489.36,9489.36,8404.57,1084.79,0,0,0,395.43,0,1,0,1
12000,12000,12000,36,5.99,365.01,A2,11,MORTGAGE,53000,0,n,home_improvement,1.47,0,2,,6,0,1217,3.7,12,0,0,13140.19648,13140.2,12000,1140.2,0,0,0,366.01,0,1,0,0
5000,5000,5000,36,10.59,162.73,B2,11,MORTGAGE,58560,0,n,wedding,18.61,0,3,,16,0,17314,58.5,28,0,0,5804.42,5804.42,5000,804.42,0,0,0,1409.19,0,1,0,0
4800,4800,4800,36,7.49,149.29,A4,11,MORTGAGE,92000,1,n,debt_consolidation,15.63,0,0,,18,0,24455,58.9,52,0,0,5371.441265,5371.44,4800,571.44,0,0,0,311.25,0,1,0,0
15000,15000,15000,36,9.99,483.94,B1,11,MORTGAGE,65000,1,n,debt_consolidation,21.64,0,2,62,11,0,12885,53,43,0,0,16958.47,16958.47,15000,1958.47,0,0,0,7293.82,0,1,0,0
32000,20575,20550,60,11.99,457.58,B5,7,RENT,52500,1,n,debt_consolidation,15.54,0,0,,4,0,20021,62,11,0,0,26950.97201,26918.27,20575,6375.97,0,0,0,6850.09,0,1,0,0
6000,6000,6000,36,15.99,210.92,D2,0,RENT,18720,1,n,moving,8.85,0,0,,4,0,4783,81.1,6,0,0,7585.730734,7585.73,6000,1585.73,0,0,0,231.95,0,1,0,0
15000,15000,14925,36,6.99,463.09,A3,5,MORTGAGE,132000,1,n,debt_consolidation,7.15,0,0,,11,0,17102,12.3,26,0,0,16670.43094,16587.09,15000,1670.43,0,0,0,468.37,0,1,0,0
14000,14000,13625,60,7.49,280.47,A4,11,RENT,40000,1,n,debt_consolidation,12.21,0,0,,7,0,14685,31.9,14,0,0,16345.75721,15907.91,14000,2345.76,0,0,0,5435.47,0,1,0,0
15000,15000,14975,60,18.39,384.1,E2,0,MORTGAGE,67200,1,n,major_purchase,12.43,0,3,,10,0,3416,19.7,16,0,0,15683.24,15657.1,15000,683.24,0,0,0,14916.84,0,1,0,0
13000,13000,12750,60,8.49,266.66,A5,11,MORTGAGE,80000,0,n,car,11.74,0,0,,15,0,32992,28.4,32,0,0,14245.21,13971.29,13000,1245.21,0,0,0,10515.21,0,1,0,0
35000,22525,22375,60,11.49,495.28,B4,5,MORTGAGE,71516,1,n,other,5.02,0,0,26,7,0,3791,33.5,27,3823.88,3797.9,25710.18,25539.78,18701.13,7009.05,0,0,0,495.28,0,1,0,0
35000,27800,27700,60,16.49,683.31,D3,11,MORTGAGE,113328,1,n,debt_consolidation,10.62,0,0,,12,0,60874,51.1,30,0,0,26536.95,26441.77,13867.96,10658.72,0,2010.27,19.923,683.31,0,1,0,1
14125,14125,13875,60,8.49,289.73,A5,11,MORTGAGE,78000,1,n,credit_card,13.58,0,0,40,20,0,13370,4.4,50,2247.95,2208.06,15063.23,14796.76,11877.05,3186.18,0,0,0,289.73,0,1,0,0
7550,7550,7550,36,14.79,260.95,C4,3,RENT,20400,0,n,debt_consolidation,13.47,0,2,48,4,0,3931,75.6,17,0,0,8266.11,8266.11,6275.1,1792.02,0,198.99,1.766600001,260.95,0,1,0,1
17000,17000,16975,36,12.99,572.72,C1,9,RENT,170000,1,n,car,16.26,0,0,,12,0,29564,73.4,14,0,0,20155.52,20125.88,17000,3155.52,0,0,0,7002.8,0,1,0,0
35000,35000,34750,60,20.25,932.17,F1,4,MORTGAGE,275000,1,n,debt_consolidation,17.39,0,0,,16,0,48680,83.5,42,0,0,50111.70387,49753.72,35000,15111.7,0,0,0,22189.87,0,1,0,0
9200,9200,9100,60,14.79,217.86,C4,4,OWN,40000,1,n,small_business,8.61,0,3,56,8,0,4984,35.6,14,1655.25,1637.19,11318.41,11195.5,7544.75,3773.66,0,0,0,217.86,0,1,0,0
1500,1500,1250,36,7.49,46.66,A4,3,RENT,42769,1,n,credit_card,15.15,0,0,31,8,0,3989,41.6,20,0,0,1580.48,1317.06,1500,80.48,0,0,0,476.63,0,1,0,0
14400,14400,14400,60,13.99,334.99,C3,2,RENT,76422,1,n,debt_consolidation,14.22,0,2,,4,0,3907,79.7,19,0,0,17918.47,17918.47,14400,3518.47,0,0,0,10237.38,0,1,0,0
16750,16750,16725,60,11.99,372.51,B5,11,OWN,72000,1,n,debt_consolidation,15.85,0,3,34,9,0,4831,61.2,24,0,0,20262.88,20232.68,16750,3512.88,0,0,0,11341.54,0,1,0,0
13500,13500,13500,60,9.99,286.77,B1,11,OWN,114000,1,n,major_purchase,28.22,0,1,,7,0,8292,36.1,38,0,0,17030.48634,17030.49,13500,3530.49,0,0,0,3566.8,0,1,0,0
2000,2000,2000,36,7.49,62.21,A4,n/a,OWN,40000,1,n,small_business,1.98,0,0,,3,0,172,14.3,3,0,0,2253.635096,2253.64,2000,238.65,14.98063406,0,0,72.83,0,1,0,0
18000,18000,17975,36,11.49,593.49,B4,11,MORTGAGE,175000,1,n,small_business,9.22,2,0,3,12,0,68272,28.5,29,0,0,21362.45276,21332.8,18000,3362.45,0,0,0,605.67,0,1,0,0
25475,25475,25450,36,15.99,895.5,D2,n/a,RENT,63000,1,n,credit_card,20.29,0,0,58,6,0,23742,87.3,18,0,0,32223.45455,32191.89,25475,6748.45,0,0,0,933.86,0,1,0,0
18000,18000,18000,36,11.49,593.49,B4,3,MORTGAGE,350000,1,n,home_improvement,9.73,0,0,47,15,0,101930,26.9,31,0,0,20249.22,20249.22,18000,2249.22,0,0,0,11364.29,0,1,0,0
2500,2500,2500,36,5.42,75.4,A1,11,OWN,48000,0,n,car,9.2,0,0,,9,0,1421,4.6,17,0,0,2511.64,2511.64,2500,11.64,0,0,0,2511.83,0,1,0,0
16800,16800,16775,36,15.62,587.5,D1,0,MORTGAGE,120000,1,n,debt_consolidation,5.48,1,1,20,5,1,4492,78.8,9,0,0,19943.37,19913.7,16800,3143.37,0,0,0,9979.43,0,1,0,0
9600,9600,9600,36,13.49,325.74,C2,0,RENT,28800,1,n,small_business,15.75,0,1,,7,0,5783,54,8,0,0,11718.08695,11718.09,9600,2118.09,0,0,0,353.19,0,1,0,0
26500,26500,26475,60,10.99,576.05,B3,11,MORTGAGE,80000,1,n,house,5.79,0,2,,20,0,7422,7.8,35,4448.45,4444.21,29914.49,29886.34,22051.54,7862.95,0,0,0,576.05,0,1,0,0
30000,30000,29975,60,19.29,783.02,E4,8,MORTGAGE,82000,1,n,debt_consolidation,13.39,0,3,27,14,0,23034,33.6,39,0,0,33267.69,33239.97,30000,3267.69,0,0,0,28583.33,0,1,0,0
5000,5000,5000,36,10.99,163.67,B3,4,OWN,37560,0,n,debt_consolidation,26.84,0,0,,4,0,17596,96.2,8,0,0,5887.747145,5887.75,5000,887.75,0,0,0,183.66,0,1,0,0
13250,13250,13250,60,16.89,328.52,D4,6,RENT,34000,0,n,debt_consolidation,21,0,2,57,7,0,10957,86.3,16,0,0,9502.16,9502.16,4204.19,4008.58,0,1289.39,12.8939,32.29,0,1,0,1
10400,10400,10150,60,12.99,236.58,C1,11,OWN,93000,1,n,major_purchase,5.99,1,0,21,13,0,2234,8.5,22,648.11,632.85,13036.12,12722.25,9751.89,3284.23,0,0,0,236.58,0,1,0,0
4500,4500,4500,36,12.99,151.61,C1,3,OWN,24000,1,n,other,12.65,1,2,21,12,0,1766,47.7,21,0,0,5455.945062,5455.95,4500,955.95,0,0,0,157.43,0,1,0,0
16000,16000,16000,60,10.99,347.8,B3,11,MORTGAGE,65000,0,n,medical,23.15,0,0,,9,0,32227,84.6,27,0,0,19433.09,19433.09,16000,3433.09,0,0,0,9703.67,0,1,0,0
5000,5000,5000,36,5.42,150.8,A1,3,MORTGAGE,165000,1,n,debt_consolidation,18.29,0,0,,15,0,3137,18.1,47,0,0,5443.033738,5443.03,5000,428.06,14.97214854,0,0,158.37,0,1,0,0
12000,12000,11975,60,19.69,315.87,E5,11,RENT,40000,1,n,debt_consolidation,12.03,0,3,,3,1,5817,56.5,10,0,0,2841.92,2836.05,1139.09,1692.13,0,10.7,0,315.87,0,1,0,1
28000,28000,28000,36,12.99,943.3,C1,1,MORTGAGE,160000,1,n,debt_consolidation,15.14,0,0,,7,0,39975,88.1,33,0,0,20751.38,20751.38,15793.74,4941.48,0,16.16,0,943.3,0,1,0,1
12000,12000,12000,36,12.99,404.27,C1,11,OWN,87600,1,n,car,16.32,0,1,78,7,0,28288,43,21,0,0,14194.27,14194.27,12000,2194.27,0,0,0,3910.35,0,1,0,0
6000,6000,6000,36,15.23,208.67,C5,7,RENT,65000,0,n,debt_consolidation,7.68,0,1,,4,0,16113,95.9,9,0,0,7502.991284,7502.99,6000,1502.99,0,0,0,234.92,0,1,0,0
14000,14000,14000,60,18.79,361.56,E3,0,RENT,70000,1,n,debt_consolidation,8.19,0,1,33,8,0,5870,81.5,19,0,0,10286.85,10286.85,4100.85,4742.19,18.00768,1425.81,14.0941,200,0,1,0,1
25000,25000,25000,36,13.49,848.27,C2,11,MORTGAGE,160000,1,n,credit_card,12.81,0,0,44,11,0,6352,76.5,30,0,0,30627.50082,30627.5,25000,5544.75,82.75500737,0,0,49.19,0,1,0,0
8000,8000,8000,36,5.42,241.28,A1,3,MORTGAGE,65000,0,n,debt_consolidation,9.27,1,0,23,12,0,14044,36.1,21,0,0,8233.36,8233.36,7999.99,233.37,0,0,0,6786.58,0,1,0,0
24000,24000,24000,36,7.49,746.44,A4,11,OWN,70000,1,n,debt_consolidation,15.63,0,0,,8,0,43955,61.2,18,0,0,26620.76,26620.76,24000,2620.76,0,0,0,7970.53,0,1,0,0
6000,6000,6000,36,11.99,199.26,B5,11,MORTGAGE,61000,1,n,debt_consolidation,9.15,2,2,7,10,0,4527,49.7,22,0,0,3204.4,3204.4,2240.31,748.01,0,216.08,2.28,398.52,0,1,0,1
6000,6000,6000,36,11.99,199.26,B5,1,RENT,89700,0,n,credit_card,14.73,0,1,,13,0,4928,55.4,17,0,0,6484.44,6484.44,5219.6,1155.32,0,109.52,1.095199998,199.26,0,1,0,1
4100,4100,4100,60,20.25,109.2,F1,3,RENT,60000,1,n,small_business,3.38,0,1,,6,0,3857,80.4,16,0,0,5867.575539,5867.58,4100,1767.58,0,0,0,2601.73,0,1,0,0
35000,22500,22475,60,11.99,500.39,B5,4,MORTGAGE,55000,1,n,debt_consolidation,19.92,0,1,,7,0,17682,33.7,28,0,0,29306.1958,29273.69,22500,6806.2,0,0,0,8313.02,0,1,0,0
18000,18000,17975,60,15.99,437.63,D2,0,MORTGAGE,60000,1,n,debt_consolidation,10.76,0,3,,10,0,12620,51.5,24,0,0,3474.45,3469.67,1268.27,1621.29,0,584.89,6.07,473.05,0,1,0,1
20000,20000,19975,36,7.49,622.04,A4,11,MORTGAGE,90000,1,n,debt_consolidation,13.59,0,3,,10,0,18306,21.5,35,0,0,21288.13,21261.53,20000,1288.13,0,0,0,14452.59,0,1,0,0
28000,28000,28000,36,15.62,979.16,D1,3,MORTGAGE,75000,1,n,debt_consolidation,5.7,0,1,,6,0,11923,57.3,26,0,0,34000.96,34000.96,28000,6000.96,0,0,0,14421.23,0,1,0,0
15000,15000,15000,36,5.42,452.4,A1,4,OWN,40000,0,n,credit_card,4.35,0,1,31,10,0,7886,11.8,27,0,0,16285.84224,16285.84,15000,1285.84,0,0,0,456.77,0,1,0,0
15000,15000,14750,36,11.99,498.15,B5,4,MORTGAGE,54000,1,n,debt_consolidation,12.76,0,0,,4,0,16160,85.6,6,0,0,16337.92,16065.62,15000,1337.92,0,0,0,11856.27,0,1,0,0
16000,11375,11375,60,19.69,299.41,E5,11,OWN,55000,1,n,debt_consolidation,22.21,2,1,8,11,1,15942,89.1,24,0,0,12290.37,12290.37,11375,915.37,0,0,0,11097.61,0,1,0,0
14000,14000,13975,36,9.99,451.68,B1,0,RENT,88000,1,n,debt_consolidation,12.46,0,0,,12,0,15115,47.4,35,0,0,15035.47,15008.63,14000,1035.47,0,0,0,10980.95,0,1,0,0
12000,12000,12000,36,5.99,365.01,A2,11,MORTGAGE,100000,1,n,home_improvement,16.24,0,0,,17,0,23250,38.4,43,0,0,13122.15759,13122.16,12000,1122.16,0,0,0,1808.01,0,1,0,0
19750,19750,19675,36,7.49,614.26,A4,6,OWN,51000,1,n,debt_consolidation,25.22,0,0,73,7,0,23932,58.1,21,0,0,22112.17773,22028.25,19750,2362.18,0,0,0,621.49,0,1,0,0
4000,4000,4000,36,15.99,140.61,D2,0,RENT,51000,1,n,major_purchase,1.98,0,1,,7,0,1334,38.1,7,0,0,5057.641912,5057.64,4000,1057.64,0,0,0,153.4,0,1,0,0
4000,4000,4000,36,11.49,131.89,B4,4,RENT,31150,0,n,debt_consolidation,2.89,0,0,,3,0,1961,47.8,6,0,0,4744.905226,4744.91,4000,744.91,0,0,0,144.42,0,1,0,0
6000,6000,6000,36,6.99,185.24,A3,3,RENT,67644,1,n,moving,21.5,0,1,,9,0,2976,10.3,22,0,0,6490.14,6490.14,6000,490.14,0,0,0,3243.41,0,1,0,0
14500,14500,14500,36,5.42,437.32,A1,11,MORTGAGE,120000,0,n,home_improvement,7.15,0,0,,9,0,40,0.1,28,0,0,15742.47697,15742.48,14500,1242.48,0,0,0,446.43,0,1,0,0
17850,17850,17725,60,18.39,457.07,E2,11,MORTGAGE,58800,1,n,debt_consolidation,23.37,4,1,10,15,0,25986,62.8,32,0,0,19389.28,19253.5,9569.49,8648.71,45.69550069,1125.38,202.5684,250,0,1,0,1
25000,25000,25000,60,20.62,671.01,F2,5,MORTGAGE,136000,1,n,credit_card,9.43,0,1,,9,0,26436,82.4,12,0,0,37402.17379,37402.17,25000,12402.17,0,0,0,13162.92,0,1,0,0
10000,10000,9750,36,9.99,322.63,B1,11,OWN,48000,1,n,debt_consolidation,20.13,0,0,,5,0,7268,68.6,10,0,0,11611.41087,11321.08,10000,1611.41,0,0,0,337.92,0,1,0,0
20000,20000,19975,60,17.49,502.34,D5,5,MORTGAGE,104400,1,n,debt_consolidation,16.17,0,1,,8,0,19229,80.9,15,0,0,20862.68,20836.61,20000,862.68,0,0,0,19866.08,0,1,0,0
16800,16800,16800,60,11.99,373.63,B5,11,MORTGAGE,54996,1,n,debt_consolidation,8.71,0,1,,11,0,4078,8.6,18,0,0,21353.42366,21353.42,16800,4553.42,0,0,0,5804.14,0,1,0,0
